0,21,11,22,2,1,0
1,23,14,10,1,1,0
0,21,11,19,1,1,0
1,19,11,18,1,1,0
1,19,11,19,2,1,0
1,23,11,26,1,1,0
1,26,11,36,1,1,0
1,26,11,6,2,1,0
1,23,14,5,1,1,0
0,21,11,1,1,1,0
1,18,11,26,2,1,0
1,20,11,19,1,1,0
1,22,5,30,2,1,0
1,30,10,2,1,0,0
1,24,11,22,1,1,0
1,24,16,10,1,1,0
1,22,17,28,1,1,0
1,22,17,10,2,0,0
1,21,11,26,1,1,0
0,19,11,14,1,1,0
1,22,17,12,1,1,0
1,27,18,10,1,1,0
1,27,18,28,2,0,0
0,21,1,22,1,1,0
1,20,4,15,1,1,0
1,23,17,28,1,1,0
1,23,17,29,2,1,0
1,28,11,34,1,0,0
1,25,11,28,1,0,0
1,25,11,29,2,1,0
0,19,11,26,1,1,0
1,19,11,2,1,1,0
1,23,11,2,1,0,0
1,19,12,1,1,1,0
1,24,11,22,1,0,0
1,24,11,19,2,0,0
0,23,11,10,1,1,0
0,16,9,9,1,1,0
0,22,11,9,1,1,0
1,24,11,2,1,0,0
1,24,11,3,2,0,0
0,20,11,10,1,1,0
1,23,11,18,1,1,0
1,20,11,10,1,1,0
0,21,11,22,1,1,0
0,21,11,19,2,1,0
1,22,11,10,1,0,0
1,22,11,29,2,0,0
1,20,11,30,1,1,0
0,22,11,9,1,1,0
0,22,11,41,2,1,0
1,28,11,31,1,0,0
1,24,18,18,1,1,0
1,24,18,2,2,1,0
0,21,11,10,1,1,0
1,22,11,2,1,0,0
1,22,11,13,2,1,0
1,20,18,9,1,1,0
1,24,17,9,1,1,0
1,40,9,29,1,0,0
1,24,11,10,1,1,0
1,24,11,26,2,1,0
1,22,7,30,1,0,0
1,23,11,26,2,1,0
0,29,2,29,1,0,0
1,24,18,14,1,1,0
1,25,10,26,1,1,0
1,25,10,27,2,1,0
1,28,18,29,1,0,0
1,19,11,10,1,1,0
1,19,11,28,2,1,0
0,24,11,10,1,1,0
0,23,11,10,1,0,0
0,23,11,26,2,0,0
0,24,11,10,1,1,0
0,24,6,1,1,1,0
0,25,11,10,1,1,0
1,21,11,19,1,1,0
1,21,11,26,2,1,0
0,19,11,10,1,1,0
0,19,11,26,2,1,0
0,29,17,27,1,0,0
1,22,11,10,1,1,0
1,20,11,9,1,1,0
1,26,11,16,1,1,0
0,22,11,9,1,1,0
0,21,10,26,1,1,0
1,20,11,15,1,1,0
1,20,11,5,2,1,0
0,24,20,19,1,1,0
1,23,17,9,1,1,0
0,29,11,9,1,1,0
0,18,17,22,1,1,0
1,21,11,15,1,1,0
1,24,11,19,1,1,0
1,18,11,26,1,1,0
1,22,11,10,1,1,0
0,27,11,10,1,1,0
0,27,11,26,2,1,0
0,34,11,10,1,1,0
0,34,11,30,2,1,0
1,23,11,10,1,1,0
1,23,11,53,2,1,0
0,18,11,26,1,1,0
0,20,17,19,1,1,0
0,20,17,19,2,1,0
1,21,13,19,1,1,0
1,21,13,22,2,1,0
0,26,11,9,1,1,0
0,39,11,10,1,1,0
0,39,11,30,2,1,0
1,21,11,19,1,1,0
1,21,11,22,2,1,0
0,21,17,19,1,1,0
0,21,17,22,2,0,0
1,35,7,10,1,0,0
1,26,11,26,1,0,0
1,29,9,10,1,0,0
1,35,11,15,1,1,0
1,22,11,10,1,1,0
1,25,14,4,1,1,0
1,19,11,19,1,1,0
1,23,11,10,1,1,0
1,24,11,22,1,1,0
0,24,11,22,1,1,0
0,24,11,19,2,1,0
1,19,2,13,1,1,0
1,24,17,23,1,1,0
1,24,17,10,2,0,0
1,20,10,19,1,1,0
0,21,11,26,2,1,0
0,21,11,9,1,1,0
1,22,11,19,1,1,0
1,39,7,29,1,0,0
0,19,11,19,1,1,0
0,19,11,22,2,1,0
1,23,11,7,1,1,0
0,23,6,10,1,1,0
0,23,6,29,2,1,0
0,21,11,26,1,1,0
1,23,11,10,1,1,0
0,18,11,19,1,1,0
0,18,11,17,1,1,0
0,18,11,8,2,1,0
1,24,11,5,1,1,0
1,25,11,19,1,1,0
1,25,11,22,2,1,0
0,21,8,19,1,1,0
1,23,11,10,1,1,0
1,28,7,10,1,1,0
0,26,11,29,1,0,0
1,20,11,13,1,1,0
1,37,17,29,1,1,0
1,38,17,28,1,1,0
1,22,10,9,1,1,0
1,20,14,18,1,1,0
1,23,11,23,1,1,0
1,24,11,12,1,1,0
1,24,11,13,2,1,0
1,20,17,19,1,1,0
1,24,11,53,1,1,0
1,21,11,13,1,1,0
0,21,10,26,1,1,0
1,24,17,10,1,1,0
1,26,4,15,1,1,0
0,20,11,23,1,1,0
0,23,11,19,1,0,0
0,23,11,19,2,0,0
1,20,11,2,1,1,0
1,24,11,10,1,1,0
1,24,11,34,2,1,0
1,21,11,9,1,1,0
1,27,11,10,1,1,0
0,20,11,10,1,1,0
0,20,11,28,2,1,0
1,25,11,10,1,0,0
1,21,11,14,1,1,0
0,17,6,10,1,1,0
1,22,11,10,1,1,0
1,19,11,2,1,1,0
1,22,11,11,1,1,0
0,24,11,10,1,1,0
0,20,11,22,1,1,0
1,21,2,19,1,1,0
1,24,10,10,1,1,0
1,24,3,19,1,1,0
1,26,11,7,1,1,0
1,30,11,11,1,1,0
1,23,18,19,1,1,0
0,28,11,22,1,1,0
1,21,9,26,1,1,0
1,18,11,26,1,1,0
1,19,11,10,1,1,0
1,23,11,22,1,1,0
1,25,18,19,1,1,0
1,25,18,19,2,1,0
1,34,17,33,1,1,0
1,24,6,15,1,1,0
1,25,11,40,1,1,0
1,18,11,10,1,1,0
1,20,9,34,1,1,0
1,30,2,2,1,0,0
1,23,17,36,1,1,0
0,25,11,27,1,1,0
1,21,11,19,1,1,0
1,21,11,22,2,1,0
1,25,11,10,1,0,0
1,17,11,10,1,1,0
1,21,11,2,1,1,0
0,30,15,9,1,1,0
1,29,6,10,1,1,0
1,29,6,28,2,1,0
1,34,10,29,1,0,0
1,30,11,10,1,1,0
1,30,11,29,2,1,0
0,22,18,30,1,0,0
0,22,11,19,1,1,0
1,21,11,22,1,1,0
0,25,18,19,1,0,0
0,25,18,19,2,0,0
0,22,11,26,1,1,0
0,24,11,26,1,1,0
0,21,10,26,1,1,0
0,21,10,10,2,1,0
1,21,11,26,1,1,0
1,22,18,4,1,1,0
1,22,18,36,2,1,0
1,25,11,15,1,1,0
1,25,11,6,2,1,0
1,25,1,7,1,1,0
0,22,11,36,1,1,0
0,22,11,16,2,1,0
0,43,11,22,1,1,0
0,21,10,26,1,1,0
0,21,10,34,2,1,0
1,27,11,10,1,1,0
0,20,11,26,1,1,0
0,24,11,27,1,1,0
0,24,11,10,2,1,0
0,20,11,26,2,1,0
1,22,17,2,1,1,0
1,22,17,18,2,1,0
0,19,11,22,1,1,0
0,19,11,19,2,1,0
0,23,11,2,1,0,0
1,19,17,36,1,1,0
1,19,17,5,2,1,0
1,20,11,10,1,1,0
1,20,11,15,1,1,0
1,28,2,23,2,1,0
0,18,11,8,1,1,0
1,21,11,10,1,1,0
0,27,11,26,2,0,0
0,21,11,22,1,1,0
0,19,11,19,1,1,0
1,21,11,10,1,1,0
1,29,11,26,1,0,0
1,22,10,10,1,1,0
1,24,17,34,1,0,0
1,26,11,29,1,0,0
1,20,11,19,1,1,0
1,21,11,22,1,1,0
1,21,11,19,2,1,0
1,23,11,22,1,1,0
0,19,11,10,1,1,0
0,19,11,30,2,0,0
1,31,11,29,1,0,0
1,23,6,28,1,1,0
1,23,6,27,2,1,0
1,21,11,3,1,0,0
0,18,11,26,1,1,0
1,37,9,28,1,1,0
1,23,11,10,1,1,0
1,23,11,28,2,1,0
1,23,11,23,1,1,0
1,26,11,19,1,0,0
1,26,11,19,2,0,0
1,23,11,15,1,1,0
1,23,11,37,2,1,0
0,22,11,19,1,1,0
0,22,11,22,2,1,0
1,19,11,14,1,1,0
1,21,11,10,1,1,0
1,29,11,36,1,1,0
1,29,11,12,2,1,0
1,25,11,12,1,1,0
1,19,11,19,1,1,0
0,22,11,30,1,0,0
1,22,11,8,1,1,0
0,24,17,27,1,1,0
0,24,17,10,2,1,0
1,19,6,9,1,1,0
0,18,2,36,1,1,0
0,18,2,8,2,1,0
1,24,11,19,1,1,0
1,31,1,2,1,0,0
1,31,1,7,2,0,0
0,21,11,9,1,1,0
0,18,11,19,1,1,0
1,23,11,15,1,1,0
1,26,11,11,1,1,0
1,21,11,10,1,0,0
1,30,2,7,1,0,0
1,30,2,4,2,1,0
1,27,11,28,1,1,0
1,19,2,15,1,1,0
1,19,2,6,2,1,0
0,29,11,30,1,0,0
0,17,11,19,1,1,0
0,17,11,22,1,1,0
1,20,6,11,1,1,0
0,17,11,24,1,1,0
1,22,11,19,1,1,0
1,21,11,9,1,1,0
1,23,17,10,1,1,0
1,19,17,36,1,1,0
1,19,17,5,2,1,0
0,19,11,5,1,1,0
1,24,1,19,1,0,0
0,20,13,26,1,1,0
1,22,11,19,1,1,0
1,22,11,22,2,1,0
0,25,11,19,1,0,0
0,25,11,19,2,0,0
0,18,11,26,1,1,0
0,26,11,26,1,1,0
1,21,14,2,1,1,0
1,23,11,2,1,0,0
0,26,11,26,1,1,0
0,22,11,26,1,1,0
1,21,14,4,1,1,0
1,23,11,10,1,1,0
1,28,17,2,1,0,0
1,19,11,18,1,1,0
0,23,11,15,1,1,0
0,23,11,2,2,1,0
1,19,11,19,1,1,0
1,25,11,28,1,1,0
1,25,11,27,2,1,0
1,27,18,10,1,1,0
1,23,14,26,1,1,0
1,23,14,34,2,1,0
1,39,11,29,2,0,0
0,20,11,10,1,1,0
0,20,11,29,2,1,0
0,22,17,26,2,1,0
1,26,11,10,1,1,0
1,20,11,9,1,1,0
1,20,11,19,1,1,0
1,19,11,19,1,1,0
1,23,11,13,1,1,0
1,37,11,28,1,0,0
1,37,11,30,2,0,0
1,21,13,9,1,1,0
1,25,11,10,1,0,0
1,23,11,26,1,1,0
1,18,2,36,1,1,0
1,18,2,8,2,1,0
1,24,11,19,1,1,0
1,24,11,22,2,1,0
0,22,11,29,1,0,0
1,23,1,19,1,1,0
1,23,1,19,2,1,0
1,22,11,19,1,1,0
1,22,11,10,1,0,0
0,21,11,10,1,1,0
0,21,11,26,2,1,0
1,26,11,10,1,0,0
1,21,11,2,1,1,0
1,21,11,2,1,1,0
1,21,11,13,2,1,0
0,17,11,22,1,1,0
0,25,11,16,1,1,0
1,18,11,5,1,1,0
1,22,13,10,1,1,0
0,22,11,19,1,0,0
1,25,11,14,1,1,0
1,21,11,2,1,1,0
1,21,11,19,2,1,0
1,24,18,1,1,1,0
1,24,18,2,1,1,0
1,20,11,13,1,1,0
1,20,11,2,1,1,0
1,23,11,29,1,0,0
1,23,11,10,2,1,0
0,22,6,33,1,1,0
1,21,3,19,1,1,0
1,21,3,10,2,1,0
1,23,1,36,1,1,0
1,23,1,16,2,1,0
0,20,1,26,1,1,0
1,21,11,10,1,0,0
1,21,11,29,2,0,0
0,23,11,19,1,1,0
0,22,7,40,1,0,0
0,22,7,1,2,1,0
0,21,11,22,1,1,0
0,20,11,22,1,1,0
1,18,10,19,1,1,0
1,22,17,19,1,1,0
1,22,11,19,1,1,0
1,22,11,22,2,1,0
1,22,11,13,1,1,0
0,21,11,9,1,1,0
0,21,11,33,2,1,0
1,21,11,18,1,1,0
1,20,11,19,1,1,0
1,20,11,22,2,1,0
1,21,11,10,1,1,0
1,18,11,2,1,1,0
0,23,11,19,1,0,0
1,18,16,19,1,1,0
0,18,11,19,1,1,0
0,22,11,36,1,1,0
0,22,11,22,2,1,0
1,23,17,10,1,1,0
1,23,17,26,2,1,0
0,17,11,10,1,1,0
1,27,11,28,1,1,0
0,19,11,9,1,1,0
1,23,11,10,2,1,0
1,26,4,16,1,1,0
1,26,4,7,2,1,0
0,18,11,19,1,1,0
0,23,17,37,1,1,0
0,21,10,10,1,1,0
1,23,15,11,1,1,0
1,23,15,12,2,1,0
1,22,11,2,1,1,0
1,25,2,36,1,1,0
1,25,2,17,2,1,0
0,35,11,9,1,1,0
1,23,2,19,1,1,0
1,28,11,22,2,1,0
1,24,11,10,1,1,0
0,21,11,22,1,1,0
1,25,14,10,1,1,0
1,25,14,34,2,1,0
0,26,11,29,1,0,0
1,26,11,19,1,1,0
1,26,11,19,2,1,0
1,18,11,2,1,1,0
1,21,15,10,1,1,0
0,21,11,19,1,1,0
1,22,11,9,1,1,0
1,39,15,33,1,1,0
0,27,11,33,1,1,0
0,27,11,41,2,1,0
1,21,11,28,1,1,0
1,21,11,10,2,0,0
1,23,14,19,1,1,0
1,23,14,19,2,1,0
1,23,11,2,1,1,0
1,23,11,18,2,1,0
1,19,6,14,1,1,0
0,26,11,22,1,1,0
0,26,11,19,2,1,0
0,19,11,19,1,1,0
0,19,11,19,2,1,0
1,25,11,10,1,0,0
1,20,11,17,1,1,0
1,22,11,6,1,1,0
0,22,11,19,1,1,0
0,20,11,9,1,1,0
0,31,11,30,1,1,0
0,21,11,2,1,1,0
0,18,11,19,1,1,0
0,18,11,19,2,1,0
0,19,11,22,1,1,0
1,18,11,19,1,1,0
1,18,11,19,2,0,0
0,26,17,19,1,1,0
0,20,11,9,1,1,0
1,29,6,28,2,1,0
1,19,18,10,1,1,0
1,27,11,29,1,0,0
1,23,10,19,1,1,0
1,23,10,19,2,1,0
1,24,11,22,1,0,0
1,24,15,10,1,1,0
1,20,11,15,1,1,0
0,27,17,22,2,1,0
0,25,11,27,1,1,0
0,23,10,22,1,1,0
0,20,11,36,1,1,0
0,20,11,6,2,1,0
0,21,12,19,1,1,0
0,24,14,33,1,1,0
1,21,11,19,1,1,0
1,21,11,22,2,1,0
0,25,11,19,1,1,0
0,20,11,26,1,1,0
1,23,17,10,1,1,0
1,23,17,29,2,1,0
1,27,11,3,1,0,0
0,21,11,19,1,1,0
0,21,11,19,2,1,0
1,24,11,19,1,1,0
1,24,11,10,2,0,0
1,21,11,19,1,1,0
0,25,14,29,1,1,0
0,25,14,27,2,0,0
1,23,11,10,1,0,0
1,23,11,22,1,0,0
1,29,11,26,1,1,0
1,27,11,14,1,1,0
0,22,11,26,1,1,0
1,18,11,14,1,1,0
1,24,14,10,1,0,0
1,24,14,28,2,1,0
0,26,11,22,1,1,0
1,28,11,26,1,0,0
1,23,11,30,1,0,0
0,21,17,9,1,1,0
1,44,17,9,1,1,0
1,19,11,10,1,1,0
0,19,11,9,1,1,0
0,19,11,41,2,1,0
0,23,17,26,1,1,0
1,22,6,9,1,1,0
1,22,6,41,2,1,0
0,31,18,29,1,0,0
1,23,6,10,1,1,0
1,22,10,10,1,1,0
1,27,11,10,1,1,0
0,20,11,30,1,1,0
1,18,11,18,1,1,0
1,18,11,22,2,1,0
0,20,11,9,1,1,0
0,20,11,41,2,1,0
1,22,11,2,1,1,0
0,20,17,9,1,1,0
0,26,11,29,1,0,0
1,21,17,9,1,1,0
1,19,11,19,1,1,0
1,19,11,19,2,1,0
0,19,11,10,1,1,0
1,20,9,36,1,1,0
1,20,9,17,2,1,0
1,21,6,10,1,1,0
0,18,11,10,1,1,0
1,22,11,8,1,1,0
1,22,11,13,1,1,0
1,22,11,18,2,1,0
1,20,11,5,1,1,0
1,21,11,19,1,0,0
1,18,11,10,1,1,0
0,23,11,10,1,1,0
0,28,11,10,1,1,0
1,37,4,22,1,1,0
1,22,12,9,1,1,0
0,22,11,27,1,1,0
0,31,11,36,1,1,0
0,24,12,41,1,1,0
0,24,12,33,2,1,0
0,17,11,10,1,1,0
0,20,11,26,2,0,0
1,19,11,2,1,1,0
1,21,11,28,1,1,0
0,22,11,11,1,1,0
1,24,15,30,1,0,0
0,24,3,10,1,1,0
0,25,11,33,1,1,0
1,29,11,2,1,0,0
1,22,6,29,1,0,0
1,22,6,34,2,0,0
0,24,11,10,2,0,0
0,18,11,19,1,1,0
0,20,11,9,1,1,0
0,20,11,41,2,1,0
0,21,11,10,1,1,0
1,19,2,13,1,1,0
1,21,12,19,1,1,0
1,22,11,22,1,1,0
1,22,11,19,2,1,0
0,35,11,26,1,1,0
1,19,17,29,1,1,0
1,22,11,2,1,1,0
1,25,9,19,1,1,0
1,25,9,19,2,1,0
1,19,1,22,1,1,0
1,20,14,2,1,1,0
1,20,14,13,2,1,0
0,27,11,30,1,0,0
1,22,17,12,1,1,0
1,30,11,22,1,1,0
1,23,3,19,1,1,0
1,23,3,22,2,1,0
0,19,11,22,1,1,0
1,21,14,19,1,1,0
0,40,11,22,1,1,0
1,21,11,19,1,1,0
0,19,11,13,1,1,0
0,19,11,18,2,1,0
0,19,4,9,1,1,0
0,25,11,27,1,1,0
1,29,11,22,1,1,0
1,21,9,18,1,1,0
1,21,9,4,2,1,0
0,19,6,9,1,1,0
1,23,17,10,1,0,0
1,22,14,15,1,1,0
1,22,14,19,2,1,0
1,24,11,10,2,1,0
0,21,11,9,1,1,0
0,21,11,40,2,1,0
1,21,3,17,1,1,0
0,18,11,9,1,1,0
0,18,11,41,2,1,0
1,26,9,1,1,1,0
1,25,10,17,1,1,0
0,19,1,19,1,1,0
1,20,1,27,1,1,0
0,19,7,29,1,0,0
1,21,11,15,1,1,0
1,21,11,5,2,1,0
1,22,9,26,1,1,0
0,29,1,19,1,1,0
0,21,14,5,2,1,0
0,21,14,36,1,1,0
1,21,10,10,1,1,0
0,21,11,26,1,1,0
0,21,11,34,2,1,0
1,33,2,10,1,0,0
0,21,11,26,1,0,0
0,31,10,26,1,1,0
1,26,11,10,1,0,0
1,25,11,2,1,1,0
1,25,11,13,2,1,0
1,23,9,26,1,1,0
0,23,11,29,1,0,0
0,23,11,19,2,0,0
1,22,11,15,1,1,0
1,20,14,23,1,1,0
1,23,9,10,1,0,0
0,22,11,19,1,1,0
1,31,17,26,1,1,0
0,20,4,18,1,1,0
0,20,4,2,2,1,0
0,30,11,9,1,1,0
0,30,11,22,1,0,0
0,24,1,26,1,1,0
0,16,11,19,1,1,0
0,22,11,26,1,1,0
0,22,11,29,2,1,0
1,25,11,13,1,1,0
0,24,11,29,1,1,0
1,20,11,19,1,1,0
0,20,12,10,1,1,0
0,20,12,28,2,1,0
1,21,17,10,1,1,0
1,22,14,10,1,0,0
1,22,14,28,2,1,0
1,21,14,14,1,1,0
1,28,11,10,1,0,0
1,21,11,10,1,1,0
0,30,17,27,1,1,0
1,36,6,10,1,0,0
1,36,6,28,2,0,0
1,19,11,11,1,1,0
0,26,9,26,1,0,0
0,26,9,28,2,0,0
0,28,14,19,1,1,0
1,19,14,12,1,1,0
1,21,17,19,1,1,0
0,19,11,26,1,1,0
0,21,11,26,1,1,0
1,23,11,10,2,0,0
0,23,11,10,1,1,0
0,29,11,10,1,1,0
0,23,7,10,1,1,0
1,19,11,19,2,1,0
1,27,11,19,1,1,0
0,22,11,23,1,1,0
0,22,11,27,2,1,0
0,31,1,29,1,1,0
1,21,17,10,1,1,0
0,21,11,22,1,1,0
0,21,11,19,2,1,0
1,20,11,9,1,1,0
1,20,11,26,2,1,0
1,23,11,30,1,1,0
1,21,11,22,1,1,0
0,18,11,30,1,1,0
0,18,11,27,2,1,0
0,22,7,26,1,1,0
1,20,11,13,1,1,0
0,25,11,26,1,1,0
1,22,17,9,1,1,0
1,19,6,19,1,1,0
1,24,14,29,1,1,0
1,22,11,19,1,1,0
1,31,11,37,1,0,0
1,24,1,19,1,1,0
1,18,11,10,1,1,0
1,24,11,9,1,1,0
1,22,14,2,1,0,0
0,24,11,29,1,1,0
1,23,11,7,1,1,0
1,21,11,2,1,1,0
1,17,11,36,1,1,0
1,21,6,2,1,1,0
0,32,11,10,1,0,0
0,30,9,22,1,1,0
1,20,11,28,1,1,0
1,20,11,27,2,1,0
0,21,11,29,1,0,0
1,23,11,30,1,1,0
1,23,11,10,2,1,0
1,20,11,19,1,1,0
1,23,3,6,1,1,0
1,23,3,2,2,0,0
1,20,11,13,1,1,0
0,22,11,19,1,1,0
1,35,11,10,1,1,0
1,22,11,5,1,1,0
1,22,11,18,2,1,0
1,24,14,10,1,1,0
1,29,10,15,1,1,0
1,29,10,2,2,0,0
1,23,9,13,1,1,0
1,23,11,26,2,1,0
1,21,10,11,1,1,0
1,26,11,37,1,1,0
1,23,6,9,1,1,0
1,23,6,33,2,1,0
1,21,11,10,1,1,0
1,22,11,9,1,1,0
1,22,9,8,1,1,0
1,22,9,16,2,1,0
1,22,11,19,1,1,0
0,25,17,30,1,1,0
0,19,11,19,1,1,0
1,26,11,9,1,1,0
1,26,11,1,2,1,0
0,18,14,10,1,1,0
1,22,17,30,1,1,0
0,32,17,9,1,1,0
1,26,14,29,2,0,0
1,26,11,29,1,0,0
0,28,11,27,1,1,0
0,28,11,26,2,1,0
1,24,6,8,1,1,0
1,27,9,22,1,1,0
1,21,14,30,1,1,0
1,21,14,10,2,1,0
1,20,11,22,1,1,0
1,24,11,29,1,1,0
1,30,11,10,1,0,0
1,23,11,8,1,1,0
1,23,11,17,2,1,0
1,22,11,22,1,1,0
0,20,11,9,1,1,0
0,20,11,1,2,1,0
0,18,11,19,1,1,0
1,28,11,5,1,1,0
1,28,11,14,2,1,0
1,21,11,19,1,1,0
1,19,11,10,1,1,0
0,23,11,26,1,1,0
0,17,11,10,1,1,0
1,21,14,19,1,1,0
0,20,1,9,1,1,0
0,20,1,33,2,1,0
1,21,11,10,1,0,0
0,23,17,9,1,1,0
0,23,17,1,2,1,0
